title,description,timeLimit,passingScore,gradeName,subjectName,topicName,question,points,order,option1_text,option1_isCorrect,option1_explanation,option2_text,option2_isCorrect,option2_explanation,option3_text,option3_isCorrect,option3_explanation,option4_text,option4_isCorrect,option4_explanation
English Quiz,Quiz on Curved Lines,5,3,LKG,English,Curved Lines,Where do we see curved lines?,1,4,In a rainbow,TRUE,The rainbow is made of curved lines,square,FALSE,A square has straight lines,circle,FALSE,A circle has curved lines,triangle,FALSE,A triangle has straight lines
English Quiz,Quiz on Curved Lines,5,3,LKG,English,Curved Lines,Which of these shapes is made of curved lines?,1,5,Circle,TRUE,Circle is made of only curved lines,square,FALSE,Square has straight lines,rectangle,FALSE,Rectangle has straight lines,triangle,FALSE,Triangle has straight lines
English Quiz,Quiz on Letter A,5,3,LKG,English,Letter A,What does the letter 'A' look like?,1,1,/\ ,TRUE,Letter A has two slant lines meeting at the top,|,FALSE,Letter A is a standing line,_,FALSE,Letter A is a curved line,\ ,FALSE,Letter A is a sleeping line
English Quiz,Quiz on Letter A,5,3,LKG,English,Letter A,Which of these is the letter 'A'?,1,2,/\ ,TRUE,Letter A has two slant lines and a horizontal line,_,FALSE,It is a curved line,|,FALSE,It is a standing line,\ ,FALSE,It is a sleeping line
English Quiz,Quiz on Letter A,5,3,LKG,English,Letter A,Which of these is not the letter 'A'?,1,3,|,TRUE,It is a standing line,/\ ,FALSE,It is the letter A,_,FALSE,It is a sleeping line,\ ,FALSE,It is a slanting line
English Quiz,Quiz on Letter A,5,3,LKG,English,Letter A,What does the letter 'A' stand for?,1,4,Apple,TRUE,Apple starts with letter A,Banana,FALSE,Banana starts with letter B,Cat,FALSE,Cat starts with letter C,Dog,FALSE,Dog starts with letter D
English Quiz,Quiz on Letter A,5,3,LKG,English,Letter A,Which is the correct order of the letter 'A'?,1,5,/\ ,TRUE,Letter A is formed with two slant lines meeting at the top,|,FALSE,It is a straight line,_,FALSE,It is a curved line,\ ,FALSE,It is a sleeping line
English Quiz,Quiz on Letter B,5,3,LKG,English,Letter B,Which of these is the letter 'B'?,1,1,B,TRUE,Letter B has a straight line and a curved part,|,FALSE,It is the letter A,_,FALSE,It is the letter C,\,FALSE,It is the letter D
English Quiz,Quiz on Letter B,5,3,LKG,English,Letter B,What shape does the letter 'B' have?,1,2,A straight line with a curve,TRUE,The letter B has a straight line and a curve,|,FALSE,It is a circle,_,FALSE,It is a slanting line,\,FALSE,It is a sleeping line
English Quiz,Quiz on Letter B,5,3,LKG,English,Letter B,Which object starts with the letter 'B'?,1,3,Ball,TRUE,Ball starts with letter B,Apple,FALSE,Apple starts with letter A,Cat,FALSE,Cat starts with letter C,Dog,FALSE,Dog starts with letter D
English Quiz,Quiz on Letter B,5,3,LKG,English,Letter B,Which of these is the correct way to write the letter 'B'?,1,4,B,TRUE,"Start with a straight line, then a curve",_,FALSE,It is a slanting line,|,FALSE,It is a standing line,\ ,FALSE,It is a sleeping line
English Quiz,Quiz on Letter B,5,3,LKG,English,Letter B,What sound does the letter 'B' make?,1,5,|,TRUE,"The sound is ""Buh""",\ ,FALSE,"The sound is ""Duh""",_,FALSE,"The sound is ""Sss""",/ ,FALSE,"The sound is ""Ah"""
English Quiz,Quiz on Letter C,5,3,LKG,English,Letter C,Which of these is the letter 'C'?,1,1,C,TRUE,Letter C is a curved line,|,FALSE,It is the letter A,_,FALSE,It is the letter D,\,FALSE,It is the letter B
English Quiz,Quiz on Letter C,5,3,LKG,English,Letter C,What shape does the letter 'C' have?,1,2,A curved line,TRUE,Letter C is a curve,|,FALSE,It is a straight line,_,FALSE,It is a slanting line,\,FALSE,It is a sleeping line
English Quiz,Quiz on Letter C,5,3,LKG,English,Letter C,Which of these objects starts with the letter 'C'?,1,3,Cat,TRUE,Cat starts with letter C,Dog,FALSE,Dog starts with letter D,Apple,FALSE,Apple starts with letter A,Ball,FALSE,Ball starts with letter B
English Quiz,Quiz on Letter C,5,3,LKG,English,Letter C,Which is the correct order to write the letter 'C'?,1,4,Draw a curved line,TRUE,Start from the top and curve around,_,FALSE,Draw a standing line,|,FALSE,Draw a horizontal line,\ ,FALSE,Draw a slanting line
English Quiz,Quiz on Letter C,5,3,LKG,English,Letter C,What sound does the letter 'C' make?,1,5,K,TRUE,"The sound is ""Kuh""",_,FALSE,"The sound is ""Buh""",|,FALSE,"The sound is ""Duh""",\ ,FALSE,"The sound is ""Sss"""
English Quiz,Quiz on Letter D,5,3,LKG,English,Letter D,Which of these is the letter 'D'?,1,1,D,TRUE,Letter D has a straight line and a half circle,|,FALSE,It is the letter B,_,FALSE,It is the letter C,\,FALSE,It is the letter A
English Quiz,Quiz on Letter D,5,3,LKG,English,Letter D,What shape does the letter 'D' have?,1,2,A straight line and a half circle,TRUE,Letter D has a straight line and a half circle,_,FALSE,It is a curved line,|,FALSE,It is a slanting line,\ ,FALSE,It is a sleeping line
English Quiz,Quiz on Letter D,5,3,LKG,English,Letter D,Which object starts with the letter 'D'?,1,3,Dog,TRUE,Dog starts with letter D,Apple,FALSE,Apple starts with letter A,Ball,FALSE,Ball starts with letter B,Cat,FALSE,Cat starts with letter C
English Quiz,Quiz on Letter D,5,3,LKG,English,Letter D,What is the correct way to write the letter 'D'?,1,4,Start with a straight line and draw a curve,TRUE,Draw a straight line and a half circle,_,FALSE,Draw two straight lines,|,FALSE,Draw a slanting line,\ ,FALSE,Draw a sleeping line
English Quiz,Quiz on Letter D,5,3,LKG,English,Letter D,What sound does the letter 'D' make?,1,5,D,TRUE,"The sound is ""Duh""",_,FALSE,"The sound is ""Buh""",|,FALSE,"The sound is ""Sss""",\ ,FALSE,"The sound is ""Kuh"""
English Quiz,Quiz on Letter E,5,3,LKG,English,Letter E,Which of these is the letter 'E'?,1,1,E,TRUE,Letter E has three horizontal lines and one vertical line,|,FALSE,It is the letter F,_,FALSE,It is the letter D,\,FALSE,It is the letter G
English Quiz,Quiz on Letter E,5,3,LKG,English,Letter E,What shape does the letter 'E' have?,1,2,Three horizontal lines and one vertical line,TRUE,Letter E has three horizontal lines and one vertical line,_,FALSE,It is a straight line,|,FALSE,It is a slanting line,\ ,FALSE,It is a curved line
English Quiz,Quiz on Letter E,5,3,LKG,English,Letter E,Which object starts with the letter 'E'?,1,3,Elephant,TRUE,Elephant starts with letter E,Cat,FALSE,Cat starts with letter C,Ball,FALSE,Ball starts with letter B,Dog,FALSE,Dog starts with letter D
English Quiz,Quiz on Letter E,5,3,LKG,English,Letter E,What is the correct order to write the letter 'E'?,1,4,Start with a vertical line and add three horizontal lines,TRUE,Draw a vertical line and three horizontal lines,_,FALSE,Draw a slanting line,|,FALSE,Draw a curve,\ ,FALSE,Draw a sleeping line
English Quiz,Quiz on Letter E,5,3,LKG,English,Letter E,What sound does the letter 'E' make?,1,5,E,TRUE,"The sound is ""Eh""",_,FALSE,"The sound is ""Buh""",|,FALSE,"The sound is ""Sss""",\ ,FALSE,"The sound is ""Kuh"""
English Quiz,Quiz on Letter F,5,3,LKG,English,Letter F,Which of these is the letter 'F'?,1,1,F,TRUE,Letter F has one vertical line and two horizontal lines,|,FALSE,It is the letter E,_,FALSE,It is the letter T,\,FALSE,It is the letter L
English Quiz,Quiz on Letter F,5,3,LKG,English,Letter F,What shape does the letter 'F' have?,1,2,One vertical line and two horizontal lines,TRUE,Letter F has one vertical line and two horizontal lines,_,FALSE,It is a straight line,|,FALSE,It is a curved line,\ ,FALSE,It is a slanting line
English Quiz,Quiz on Letter F,5,3,LKG,English,Letter F,Which object starts with the letter 'F'?,1,3,Fish,TRUE,Fish starts with letter F,Apple,FALSE,Apple starts with letter A,Ball,FALSE,Ball starts with letter B,Cat,FALSE,Cat starts with letter C
English Quiz,Quiz on Letter F,5,3,LKG,English,Letter F,What is the correct order to write the letter 'F'?,1,4,Start with a vertical line and add two horizontal lines,TRUE,Draw a vertical line and two horizontal lines,_,FALSE,Draw a slanting line,|,FALSE,Draw a circle,\ ,FALSE,Draw a sleeping line
English Quiz,Quiz on Letter F,5,3,LKG,English,Letter F,What sound does the letter 'F' make?,1,5,F,TRUE,"The sound is ""Fuh""",_,FALSE,"The sound is ""Buh""",|,FALSE,"The sound is ""Sss""",\ ,FALSE,"The sound is ""Duh"""
English Quiz,Quiz on Letter G,5,3,LKG,English,Letter G,Which of these is the letter 'G'?,1,1,G,TRUE,Letter G has a straight line and a curve,|,FALSE,It is the letter C,_,FALSE,It is the letter D,\,FALSE,It is the letter E
English Quiz,Quiz on Letter G,5,3,LKG,English,Letter G,What shape does the letter 'G' have?,1,2,A straight line and a curve,TRUE,Letter G has a straight line and a curve,_,FALSE,It is a slanting line,|,FALSE,It is a sleeping line,\ ,FALSE,It is a curved line
English Quiz,Quiz on Letter G,5,3,LKG,English,Letter G,Which object starts with the letter 'G'?,1,3,Goat,TRUE,Goat starts with letter G,Cat,FALSE,Cat starts with letter C,Ball,FALSE,Ball starts with letter B,Dog,FALSE,Dog starts with letter D
English Quiz,Quiz on Letter G,5,3,LKG,English,Letter G,What is the correct order to write the letter 'G'?,1,4,Start with a curved line and add a straight line,TRUE,Draw a curved line and a straight line,_,FALSE,Draw a straight line and a curved line,|,FALSE,Draw a circle,\ ,FALSE,Draw a slanting line
English Quiz,Quiz on Letter G,5,3,LKG,English,Letter G,What sound does the letter 'G' make?,1,5,G,TRUE,"The sound is ""Guh""",_,FALSE,"The sound is ""Buh""",|,FALSE,"The sound is ""Sss""",\ ,FALSE,"The sound is ""Duh"""
English Quiz,Quiz on Letter H,5,3,LKG,English,Letter H,Which of these is the letter 'H'?,1,1,H,TRUE,Letter H has two vertical lines with a horizontal line in the middle,|,FALSE,It is the letter N,_,FALSE,It is the letter M,\,FALSE,It is the letter L
English Quiz,Quiz on Letter H,5,3,LKG,English,Letter H,What shape does the letter 'H' have?,1,2,Two vertical lines with a horizontal line in the middle,TRUE,Letter H has two vertical lines and a horizontal line in the middle,_,FALSE,It is a slanting line,|,FALSE,It is a curved line,\ ,FALSE,It is a sleeping line
English Quiz,Quiz on Letter H,5,3,LKG,English,Letter H,Which object starts with the letter 'H'?,1,3,Hat,TRUE,Hat starts with letter H,Cat,FALSE,Cat starts with letter C,Ball,FALSE,Ball starts with letter B,Dog,FALSE,Dog starts with letter D
English Quiz,Quiz on Letter H,5,3,LKG,English,Letter H,What is the correct order to write the letter 'H'?,1,4,Draw two vertical lines and connect them with a horizontal line in the middle,TRUE,Draw two vertical lines and add a horizontal line in the middle,_,FALSE,Draw a straight line and a curve,|,FALSE,Draw a slanting line,\ ,FALSE,Draw a sleeping line
English Quiz,Quiz on Letter H,5,3,LKG,English,Letter H,What sound does the letter 'H' make?,1,5,H,TRUE,"The sound is ""Huh""",_,FALSE,"The sound is ""Buh""",|,FALSE,"The sound is ""Sss""",\ ,FALSE,"The sound is ""Duh"""
English Quiz,Quiz on Letter I,5,3,LKG,English,Letter I,Which of these is the letter 'I'?,1,1,I,TRUE,Letter I is a vertical line,|,FALSE,It is the letter L,_,FALSE,It is the letter T,\,FALSE,It is the letter F
English Quiz,Quiz on Letter I,5,3,LKG,English,Letter I,What shape does the letter 'I' have?,1,2,A vertical line,TRUE,Letter I is just a vertical line,_,FALSE,It is a slanting line,|,FALSE,It is a curved line,\ ,FALSE,It is a straight line
English Quiz,Quiz on Letter I,5,3,LKG,English,Letter I,Which object starts with the letter 'I'?,1,3,Ice,TRUE,Ice starts with letter I,Apple,FALSE,Apple starts with letter A,Ball,FALSE,Ball starts with letter B,Cat,FALSE,Cat starts with letter C
English Quiz,Quiz on Letter I,5,3,LKG,English,Letter I,What is the correct order to write the letter 'I'?,1,4,Draw a vertical line,TRUE,Start with a vertical line,_,FALSE,Draw a circle,|,FALSE,Draw a straight line,\ ,FALSE,Draw a slanting line
English Quiz,Quiz on Letter I,5,3,LKG,English,Letter I,What sound does the letter 'I' make?,1,5,I,TRUE,"The sound is ""Ih""",_,FALSE,"The sound is ""Buh""",|,FALSE,"The sound is ""Sss""",\ ,FALSE,"The sound is ""Duh"""
English Quiz,Quiz on Letter J,5,3,LKG,English,Letter J,Which of these is the letter 'J'?,1,1,J,TRUE,Letter J is a curve with a small tail,|,FALSE,It is the letter L,_,FALSE,It is the letter I,\,FALSE,It is the letter K
English Quiz,Quiz on Letter J,5,3,LKG,English,Letter J,What shape does the letter 'J' have?,1,2,A curved line with a tail,TRUE,Letter J has a curved line and a small tail,_,FALSE,It is a straight line,|,FALSE,It is a slanting line,\ ,FALSE,It is a curved line without a tail
English Quiz,Quiz on Letter J,5,3,LKG,English,Letter J,Which object starts with the letter 'J'?,1,3,Jaguar,TRUE,Jaguar starts with letter J,Apple,FALSE,Apple starts with letter A,Ball,FALSE,Ball starts with letter B,Dog,FALSE,Dog starts with letter D
English Quiz,Quiz on Letter J,5,3,LKG,English,Letter J,What is the correct order to write the letter 'J'?,1,4,Start with a curve and add a small tail,TRUE,Draw a curve and add a small tail,_,FALSE,Draw a straight line and a curve,|,FALSE,Draw a slanting line,\ ,FALSE,Draw a circle
English Quiz,Quiz on Letter J,5,3,LKG,English,Letter J,What sound does the letter 'J' make?,1,5,J,TRUE,"The sound is ""Juh""",_,FALSE,"The sound is ""Buh""",|,FALSE,"The sound is ""Sss""",\ ,FALSE,"The sound is ""Duh"""
English Quiz,Quiz on Letter K,5,3,LKG,English,Letter K,Which of these is the letter 'K'?,1,1,K,TRUE,Letter K has a vertical line with two diagonal lines,|,FALSE,It is the letter H,_,FALSE,It is the letter M,\,FALSE,It is the letter L
English Quiz,Quiz on Letter K,5,3,LKG,English,Letter K,What shape does the letter 'K' have?,1,2,A vertical line and two diagonal lines,TRUE,Letter K has a vertical line with two diagonal lines,_,FALSE,It is a slanting line,|,FALSE,It is a curved line,\ ,FALSE,It is a straight line
English Quiz,Quiz on Letter K,5,3,LKG,English,Letter K,Which object starts with the letter 'K'?,1,3,Kite,TRUE,Kite starts with letter K,Apple,FALSE,Apple starts with letter A,Ball,FALSE,Ball starts with letter B,Cat,FALSE,Cat starts with letter C
English Quiz,Quiz on Letter K,5,3,LKG,English,Letter K,What is the correct order to write the letter 'K'?,1,4,Draw a vertical line and two diagonal lines,TRUE,Start with a vertical line and add two diagonal lines,_,FALSE,Draw a slanting line,|,FALSE,Draw a curved line,\ ,FALSE,Draw a straight line
English Quiz,Quiz on Letter K,5,3,LKG,English,Letter K,What sound does the letter 'K' make?,1,5,K,TRUE,"The sound is ""Kuh""",_,FALSE,"The sound is ""Buh""",|,FALSE,"The sound is ""Sss""",\ ,FALSE,"The sound is ""Duh"""
English Quiz,Quiz on Letter L,5,3,LKG,English,Letter L,Which of these is the letter 'L'?,1,1,L,TRUE,Letter L has one vertical line and a horizontal line at the bottom,|,FALSE,It is the letter T,_,FALSE,It is the letter I,\,FALSE,It is the letter J
English Quiz,Quiz on Letter L,5,3,LKG,English,Letter L,What shape does the letter 'L' have?,1,2,One vertical line and one horizontal line at the bottom,TRUE,Letter L has a vertical line and a horizontal line at the bottom,_,FALSE,It is a slanting line,|,FALSE,It is a curved line,\ ,FALSE,It is a straight line
English Quiz,Quiz on Letter L,5,3,LKG,English,Letter L,Which object starts with the letter 'L'?,1,3,Lion,TRUE,Lion starts with letter L,Apple,FALSE,Apple starts with letter A,Ball,FALSE,Ball starts with letter B,Cat,FALSE,Cat starts with letter C
English Quiz,Quiz on Letter L,5,3,LKG,English,Letter L,What is the correct order to write the letter 'L'?,1,4,Start with a vertical line and add a horizontal line at the bottom,TRUE,Draw a vertical line and add a horizontal line,_,FALSE,Draw a slanting line,|,FALSE,Draw a curved line,\ ,FALSE,Draw a straight line
English Quiz,Quiz on Letter L,5,3,LKG,English,Letter L,What sound does the letter 'L' make?,1,5,L,TRUE,"The sound is ""Luh""",_,FALSE,"The sound is ""Buh""",|,FALSE,"The sound is ""Sss""",\ ,FALSE,"The sound is ""Duh"""
English Quiz,Quiz on Letter M,5,3,LKG,English,Letter M,Which of these is the letter 'M'?,1,1,M,TRUE,Letter M has two vertical lines and a slanting line in between,|,FALSE,It is the letter W,_,FALSE,It is the letter E,\,FALSE,It is the letter N
English Quiz,Quiz on Letter M,5,3,LKG,English,Letter M,What shape does the letter 'M' have?,1,2,Two vertical lines with a slanting line in the middle,TRUE,Letter M has two vertical lines and a slanting line,_,FALSE,It is a straight line,|,FALSE,It is a curved line,\ ,FALSE,It is a slanting line
English Quiz,Quiz on Letter M,5,3,LKG,English,Letter M,Which object starts with the letter 'M'?,1,3,Monkey,TRUE,Monkey starts with letter M,Apple,FALSE,Apple starts with letter A,Ball,FALSE,Ball starts with letter B,Cat,FALSE,Cat starts with letter C
English Quiz,Quiz on Letter M,5,3,LKG,English,Letter M,What is the correct order to write the letter 'M'?,1,4,Start with two vertical lines and add a slanting line in the middle,TRUE,Draw two vertical lines and a slanting line,_,FALSE,Draw a straight line and two curved lines,|,FALSE,Draw a slanting line,\ ,FALSE,Draw a sleeping line
English Quiz,Quiz on Letter M,5,3,LKG,English,Letter M,What sound does the letter 'M' make?,1,5,M,TRUE,"The sound is ""Mmm""",_,FALSE,"The sound is ""Buh""",|,FALSE,"The sound is ""Sss""",\ ,FALSE,"The sound is ""Duh"""
English Quiz,Quiz on Letter N,5,3,LKG,English,Letter N,Which of these is the letter 'N'?,1,1,N,TRUE,Letter N has a vertical line and a slanting line,|,FALSE,It is the letter M,_,FALSE,It is the letter U,\,FALSE,It is the letter V
English Quiz,Quiz on Letter N,5,3,LKG,English,Letter N,What shape does the letter 'N' have?,1,2,Vertical line with a slanting line,TRUE,Letter N has a vertical line with a slanting line,_,FALSE,It is a straight line,|,FALSE,It is a curved line,\ ,FALSE,It is a slanting line
English Quiz,Quiz on Letter N,5,3,LKG,English,Letter N,Which object starts with the letter 'N'?,1,3,Net,TRUE,Net starts with letter N,Apple,FALSE,Apple starts with letter A,Ball,FALSE,Ball starts with letter B,Cat,FALSE,Cat starts with letter C
English Quiz,Quiz on Letter N,5,3,LKG,English,Letter N,What is the correct order to write the letter 'N'?,1,4,Start with a vertical line and add a slanting line,TRUE,Draw a vertical line and add a slanting line,_,FALSE,Draw a curved line,|,FALSE,Draw a slanting line,\ ,FALSE,Draw a straight line
English Quiz,Quiz on Letter N,5,3,LKG,English,Letter N,What sound does the letter 'N' make?,1,5,N,TRUE,"The sound is ""Nn""",_,FALSE,"The sound is ""Buh""",|,FALSE,"The sound is ""Sss""",\ ,FALSE,"The sound is ""Duh"""
English Quiz,Quiz on Letter O,5,3,LKG,English,Letter O,Which of these is the letter 'O'?,1,1,O,TRUE,Letter O is a circle,|,FALSE,It is the letter Q,_,FALSE,It is the letter P,\,FALSE,It is the letter G
English Quiz,Quiz on Letter O,5,3,LKG,English,Letter O,What shape does the letter 'O' have?,1,2,A circle,TRUE,Letter O is round and shaped like a circle,_,FALSE,It is a slanting line,|,FALSE,It is a straight line,\ ,FALSE,It is a curved line
English Quiz,Quiz on Letter O,5,3,LKG,English,Letter O,Which object starts with the letter 'O'?,1,3,Orange,TRUE,Orange starts with letter O,Apple,FALSE,Apple starts with letter A,Ball,FALSE,Ball starts with letter B,Cat,FALSE,Cat starts with letter C
English Quiz,Quiz on Letter O,5,3,LKG,English,Letter O,What is the correct order to write the letter 'O'?,1,4,Draw a circle,TRUE,Start with a circle,_,FALSE,Draw a straight line,|,FALSE,Draw a slanting line,\ ,FALSE,Draw a curved line
English Quiz,Quiz on Letter O,5,3,LKG,English,Letter O,What sound does the letter 'O' make?,1,5,O,TRUE,"The sound is ""Oh""",_,FALSE,"The sound is ""Buh""",|,FALSE,"The sound is ""Sss""",\ ,FALSE,"The sound is ""Duh"""
English Quiz,Quiz on Letter P,5,3,LKG,English,Letter P,Which of these is the letter 'P'?,1,1,P,TRUE,Letter P has a vertical line with a half circle on top,|,FALSE,It is the letter B,_,FALSE,It is the letter R,\,FALSE,It is the letter D
English Quiz,Quiz on Letter P,5,3,LKG,English,Letter P,What shape does the letter 'P' have?,1,2,Vertical line with a half circle on top,TRUE,Letter P has a vertical line with a half circle at the top,_,FALSE,It is a slanting line,|,FALSE,It is a curved line,\ ,FALSE,It is a straight line
English Quiz,Quiz on Letter P,5,3,LKG,English,Letter P,Which object starts with the letter 'P'?,1,3,Pen,TRUE,Pen starts with letter P,Apple,FALSE,Apple starts with letter A,Ball,FALSE,Ball starts with letter B,Cat,FALSE,Cat starts with letter C
English Quiz,Quiz on Letter P,5,3,LKG,English,Letter P,What is the correct order to write the letter 'P'?,1,4,Start with a vertical line and add a half circle on top,TRUE,Draw a vertical line and then a half circle on top,_,FALSE,Draw a slanting line,|,FALSE,Draw a curved line,\ ,FALSE,Draw a straight line
English Quiz,Quiz on Letter P,5,3,LKG,English,Letter P,What sound does the letter 'P' make?,1,5,P,TRUE,"The sound is ""Puh""",_,FALSE,"The sound is ""Buh""",|,FALSE,"The sound is ""Sss""",\ ,FALSE,"The sound is ""Duh"""
English Quiz,Quiz on Letter Q,5,3,LKG,English,Letter Q,Which of these is the letter 'Q'?,1,1,Q,TRUE,Letter Q is a circle with a small line at the bottom,|,FALSE,It is the letter O,_,FALSE,It is the letter P,\,FALSE,It is the letter G
English Quiz,Quiz on Letter Q,5,3,LKG,English,Letter Q,What shape does the letter 'Q' have?,1,2,A circle with a small line at the bottom,TRUE,Letter Q has a circle and a line at the bottom,_,FALSE,It is a slanting line,|,FALSE,It is a straight line,\ ,FALSE,It is a curved line
English Quiz,Quiz on Letter Q,5,3,LKG,English,Letter Q,Which object starts with the letter 'Q'?,1,3,Queen,TRUE,Queen starts with letter Q,Apple,FALSE,Apple starts with letter A,Ball,FALSE,Ball starts with letter B,Cat,FALSE,Cat starts with letter C
English Quiz,Quiz on Letter Q,5,3,LKG,English,Letter Q,What is the correct order to write the letter 'Q'?,1,4,Start with a circle and add a small line at the bottom,TRUE,Draw a circle and then a small line,_,FALSE,Draw a slanting line,|,FALSE,Draw a straight line,\ ,FALSE,Draw a curved line
English Quiz,Quiz on Letter Q,5,3,LKG,English,Letter Q,What sound does the letter 'Q' make?,1,5,Q,TRUE,"The sound is ""Kw""",_,FALSE,"The sound is ""Buh""",|,FALSE,"The sound is ""Sss""",\ ,FALSE,"The sound is ""Duh"""
English Quiz,Quiz on Letter R,5,3,LKG,English,Letter R,Which of these is the letter 'R'?,1,1,R,TRUE,Letter R has a vertical line with a half circle and a diagonal line,|,FALSE,It is the letter P,_,FALSE,It is the letter Q,\,FALSE,It is the letter B
English Quiz,Quiz on Letter R,5,3,LKG,English,Letter R,What shape does the letter 'R' have?,1,2,Vertical line with a half circle and a diagonal line,TRUE,Letter R has a vertical line with a half circle and a diagonal line,_,FALSE,It is a slanting line,|,FALSE,It is a curved line,\ ,FALSE,It is a straight line
English Quiz,Quiz on Letter R,5,3,LKG,English,Letter R,Which object starts with the letter 'R'?,1,3,Rabbit,TRUE,Rabbit starts with letter R,Apple,FALSE,Apple starts with letter A,Ball,FALSE,Ball starts with letter B,Cat,FALSE,Cat starts with letter C
English Quiz,Quiz on Letter R,5,3,LKG,English,Letter R,What is the correct order to write the letter 'R'?,1,4,Start with a vertical line and add a half circle and a diagonal line,TRUE,"Draw a vertical line, half circle and diagonal line",_,FALSE,Draw a slanting line,|,FALSE,Draw a curved line,\ ,FALSE,Draw a straight line
English Quiz,Quiz on Letter R,5,3,LKG,English,Letter R,What sound does the letter 'R' make?,1,5,R,TRUE,"The sound is ""Rr""",_,FALSE,"The sound is ""Buh""",|,FALSE,"The sound is ""Sss""",\ ,FALSE,"The sound is ""Duh"""
English Quiz,Quiz on Letter S,5,3,LKG,English,Letter S,Which of these is the letter 'S'?,1,1,S,TRUE,Letter S is shaped like a curve,|,FALSE,It is the letter Z,_,FALSE,It is the letter C,\,FALSE,It is the letter L
English Quiz,Quiz on Letter S,5,3,LKG,English,Letter S,What shape does the letter 'S' have?,1,2,A curve,TRUE,Letter S is a curved shape,_,FALSE,It is a straight line,|,FALSE,It is a slanting line,\ ,FALSE,It is a zigzag line
English Quiz,Quiz on Letter S,5,3,LKG,English,Letter S,Which object starts with the letter 'S'?,1,3,Sun,TRUE,Sun starts with letter S,Apple,FALSE,Apple starts with letter A,Ball,FALSE,Ball starts with letter B,Cat,FALSE,Cat starts with letter C
English Quiz,Quiz on Letter S,5,3,LKG,English,Letter S,What is the correct order to write the letter 'S'?,1,4,Start with a curve,TRUE,Draw a curve,_,FALSE,Draw a straight line,|,FALSE,Draw a slanting line,\ ,FALSE,Draw a zigzag line
English Quiz,Quiz on Letter S,5,3,LKG,English,Letter S,What sound does the letter 'S' make?,1,5,S,TRUE,"The sound is ""Sss""",_,FALSE,"The sound is ""Buh""",|,FALSE,"The sound is ""Tuh""",\ ,FALSE,"The sound is ""Duh"""
English Quiz,Quiz on Letter T,5,3,LKG,English,Letter T,Which of these is the letter 'T'?,1,1,T,TRUE,Letter T is a vertical line with a horizontal line at the top,|,FALSE,It is the letter L,_,FALSE,It is the letter I,\,FALSE,It is the letter F
English Quiz,Quiz on Letter T,5,3,LKG,English,Letter T,What shape does the letter 'T' have?,1,2,A vertical line with a horizontal line at the top,TRUE,Letter T is shaped like a cross,_,FALSE,It is a circle,|,FALSE,It is a slanting line,\ ,FALSE,It is a curved line
English Quiz,Quiz on Letter T,5,3,LKG,English,Letter T,Which object starts with the letter 'T'?,1,3,Tree,TRUE,Tree starts with letter T,Apple,FALSE,Apple starts with letter A,Ball,FALSE,Ball starts with letter B,Cat,FALSE,Cat starts with letter C
English Quiz,Quiz on Letter T,5,3,LKG,English,Letter T,What is the correct order to write the letter 'T'?,1,4,Start with a vertical line and add a horizontal line at the top,TRUE,Draw a vertical line and then a horizontal line at the top,_,FALSE,Draw a straight line,|,FALSE,Draw a slanting line,\ ,FALSE,Draw a curved line
English Quiz,Quiz on Letter T,5,3,LKG,English,Letter T,What sound does the letter 'T' make?,1,5,T,TRUE,"The sound is ""Tuh""",_,FALSE,"The sound is ""Buh""",|,FALSE,"The sound is ""Sss""",\ ,FALSE,"The sound is ""Duh"""
English Quiz,Quiz on Letter U,5,3,LKG,English,Letter U,Which of these is the letter 'U'?,1,1,U,TRUE,Letter U is shaped like a cup,|,FALSE,It is the letter V,_,FALSE,It is the letter O,\,FALSE,It is the letter W
English Quiz,Quiz on Letter U,5,3,LKG,English,Letter U,What shape does the letter 'U' have?,1,2,A cup-like shape,TRUE,Letter U is shaped like a cup,_,FALSE,It is a slanting line,|,FALSE,It is a vertical line,\ ,FALSE,It is a curved line
English Quiz,Quiz on Letter U,5,3,LKG,English,Letter U,Which object starts with the letter 'U'?,1,3,Umbrella,TRUE,Umbrella starts with letter U,Apple,FALSE,Apple starts with letter A,Ball,FALSE,Ball starts with letter B,Cat,FALSE,Cat starts with letter C
English Quiz,Quiz on Letter U,5,3,LKG,English,Letter U,What is the correct order to write the letter 'U'?,1,4,Start with a curved line from top to bottom,TRUE,Draw a curved line from top to bottom,_,FALSE,Draw a straight line,|,FALSE,Draw a slanting line,\ ,FALSE,Draw a zigzag line
English Quiz,Quiz on Letter U,5,3,LKG,English,Letter U,What sound does the letter 'U' make?,1,5,U,TRUE,"The sound is ""Uh""",_,FALSE,"The sound is ""Buh""",|,FALSE,"The sound is ""Sss""",\ ,FALSE,"The sound is ""Duh"""
English Quiz,Quiz on Letter V,5,3,LKG,English,Letter V,Which of these is the letter 'V'?,1,1,V,TRUE,Letter V is shaped like a diagonal line pointing down,|,FALSE,It is the letter U,_,FALSE,It is the letter W,\,FALSE,It is the letter X
English Quiz,Quiz on Letter V,5,3,LKG,English,Letter V,What shape does the letter 'V' have?,1,2,Diagonal line pointing down,TRUE,Letter V is shaped like a diagonal line,_,FALSE,It is a vertical line,|,FALSE,It is a curved line,\ ,FALSE,It is a slanting line
